row_id,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,pct_civilian_labor,pct_unemployment,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,gross_rent
1118,41669,4246,23.654,55,23.936,0.874605852,0.002912173,0.025677331,0.073688016,0.004629351,0.00020084,0.018085598,0.00020084,7.754,0.511,0.059,0.314,0.205,0.099,0.071,0.273,0.278,0.501,0.22,0.191,0.096806387,0.453093812,0.294411178,0.155688623,615
1119,58719,9513,41.124,328,29.561,0.495383348,0.418221459,0.048597924,0.00338588,0.007475058,0.002009424,0.024826436,0.000100471,16.778,0.415,0.065,0.363,0.24,0.133,0.111,0,0.354,0.518,0.256,0.123,0.176529589,0.312938816,0.338014042,0.172517553,732
1120,28506,3075,25.693,0,30.7,0.851207866,0.103539983,0.023220438,0.004220982,0.002337155,0.000100739,0.014576995,0.000795841,14.74,0.443,0.101,0.352,0.247,0.136,0.099,0.072,0.376,0.517,0.218,0.188,0.213786214,0.414585415,0.230769231,0.140859141,566
1121,2029754,346816,42.22,1985,28.933,0.630538833,0.059654709,0.092959849,0.005900791,0.153589731,0.007672023,0.047882979,0.001801085,6.992,0.562,0.047,0.224,0.111,0.068,0.07,0.184,0.162,0.503,0.211,0.117,0.076769691,0.164506481,0.277168495,0.481555334,1204
1122,185351,19302,22.902,0,29.165,0.902577002,0.013302579,0.051500268,0.001401841,0.017687061,0,0.012527092,0.001004156,3.957,0.568,0.059,0.219,0.173,0.077,0.07,0.186,0.199,0.503,0.203,0.172,0.085914086,0.28971029,0.286713287,0.337662338,955
1123,14980,1405,22.416,18,24.175,0.925784929,0.029255767,0.02264323,0.002200874,0.003450019,0,0.01666518,0,10.523,0.388,0.066,0.312,0.189,0.134,0.09,0,0.35,0.506,0.23,0.174,0.247761194,0.384079602,0.247761194,0.12039801,557
1124,23584,2171,45.66,52,28.191,0.960955705,0.013291462,0.012211343,0.000800088,0.000300033,0,0.012041325,0.000400044,12.298,0.402,0.064,0.345,0.286,0.104,0.061,0.109,0.344,0.49,0.216,0.18,0.219,0.499,0.18,0.102,531
1125,13597,1435,23.873,7,28.399,0.71187166,0.004209667,0.268294139,0.001403222,0.003274186,0,0.010847606,9.95E-05,16.016,0.415,0.048,0.291,0.219,0.111,0.07,0,0.273,0.509,0.232,0.225,0.215215215,0.369369369,0.249249249,0.166166166,525
1126,14189,1410,24.003,24,30.991,0.874812898,0.05444038,0.040324739,0.004222797,0.008554634,0,0.017644552,0,6.836,0.528,0.044,0.297,0,0.108,0.081,0,0.244,0.503,0.22,0.172,0.124248497,0.278557114,0.284569138,0.312625251,1032
1127,25291,1739,16.5,33,30.836,0.965283352,0.003632204,0.013073928,0.004505137,0.004113822,0,0.009391556,0,14.025,0.398,0.093,0.345,0.277,0.12,0.081,0.123,0.305,0.498,0.195,0.237,0.149,0.403,0.325,0.123,574
1128,162648,18932,28.016,0,28.083,0.812736185,0.092769865,0.066317172,0.005232401,0.012680052,0.00040095,0.009662901,0.000200475,11.973,0.48,0.063,0.289,0.258,0.112,0.1,0.145,0.321,0.509,0.23,0.158,0.182,0.329,0.302,0.187,655
1129,296306,34026,31.071,244,33.527,0.727851586,0.094971116,0.113672997,0.001311534,0.03826477,0.000200234,0.020724247,0.003003514,6.025,0.487,0.053,0.263,0.138,0.097,0.07,0.19,0.216,0.507,0.213,0.146,0.101101101,0.273273273,0.294294294,0.331331331,1130
1130,6428,536,33.231,0,23.321,0.38788358,0.045389035,0.562183478,0.003332866,0.000610525,0,0,0.000600516,9.61,0.347,0.037,0.329,0,0.092,0.109,0,0.283,0.371,0.198,0.112,0.401803607,0.276553106,0.22745491,0.094188377,727
1131,32933,3669,24.25,145,31.03,0.914339782,0.006613251,0.015461116,0.021591206,0.005797918,0.000805266,0.034384877,0.001006583,6.947,0.545,0.096,0.288,0.212,0.095,0.07,0.189,0.196,0.508,0.214,0.18,0.063,0.26,0.343,0.334,773
1132,6577,623,25.708,0,22.276,0.928180561,0.008859668,0.017919782,0.024945379,0.00231514,0,0.017478803,0.000300667,4.438,0.493,0.034,0.312,0.229,0.1,0.07,0.236,0.27,0.476,0.198,0.206,0.101593625,0.31374502,0.37749004,0.207171315,608
1133,23234,3990,40.857,115,39.124,0.510347838,0.431920551,0.032511856,0.001190547,0.011587991,0.001180626,0.011260591,0,26.144,0.416,0.089,0.34,0.2,0.142,0.15,0,0.364,0.518,0.253,0.148,0.217652959,0.358074223,0.277833501,0.146439318,597
1134,30974,2843,22.294,28,27.467,0.9699999,0.004247093,0.012831428,0.001492492,0.002774634,0,0.008654453,0,7.078,0.483,0.067,0.345,0.255,0.104,0.08,0.142,0.28,0.513,0.207,0.2,0.13986014,0.411588412,0.291708292,0.156843157,596
1135,87435,12507,30,0,24.161,0.910489777,0.008675529,0.017641578,0.037477084,0.006551728,0.000200359,0.018563228,0.000400717,4.995,0.528,0.025,0.265,0.132,0.074,0.07,0.193,0.21,0.505,0.222,0.14,0.065195587,0.245737212,0.349047141,0.34002006,755
1136,5801,817,39.264,-1,19.389,0.76056338,0.000704722,0.020694994,0.191783541,0.002888366,0,0.023364996,0,16.514,0.444,0.032,0.292,0.152,0.098,0,0.206,0.293,0.511,0.246,0.176,0.076,0.342,0.348,0.234,424
1137,21031,2187,26.765,35,26.646,0.940418889,0.01875294,0.02379642,0.002321602,0.004763287,0,0.00924638,0.000700483,12.102,0.443,0.062,0.297,0.222,0.111,0.08,0,0.26,0.509,0.192,0.188,0.191,0.313,0.279,0.217,629
1138,13564,1224,27.066,75,34.87,0.723161628,0.212175101,0.039877023,0.000894194,0.004149461,0,0.019742593,0,15.017,0.472,0.067,0.299,0.211,0.118,0.091,0,0.294,0.505,0.244,0.136,0.211788212,0.404595405,0.264735265,0.118881119,782
1139,14592,1501,23.72,16,30.534,0.971632681,0.000198165,0.009066048,0.000881834,0.001288072,9.91E-05,0.015437053,0.001397063,15.566,0.36,0.101,0.367,0.346,0.156,0.07,0.129,0.355,0.498,0.212,0.188,0.214356929,0.464606181,0.208374875,0.112662014,456
1140,60559,8100,29.829,0,30.288,0.959710412,0.006006337,0.012965266,0.001885128,0.007279801,0,0.011852238,0.000300818,7.891,0.531,0.047,0.284,0.18,0.086,0.07,0.175,0.223,0.509,0.185,0.181,0.093,0.343,0.275,0.289,785
1141,920,127,33.474,0,15.648,0.277919576,0.016128552,0.680011123,0.007617364,0.018323385,0,0,0,16.906,0.533,0.044,0.285,0,0.102,0,0,0.316,0.491,0.207,0.22,0.19238477,0.359719439,0.274549098,0.173346693,743
1142,3068,309,19.644,0,19.831,0.955744256,0.000699301,0.023536464,0.003276723,0.003876124,0,0.012867133,0,9.276,0.451,0.039,0.336,0.102,0.13,0,0,0.294,0.483,0.182,0.275,0.066933067,0.393606394,0.386613387,0.152847153,516
1143,1363,120,8.269,0,30.997,0.961108854,0,0.007899145,0.010813007,0,0.000693777,0.019485218,0,11.428,0.453,0.043,0.272,0,0.094,0,0.141,0.313,0.492,0.165,0.289,0.096482412,0.465326633,0.281407035,0.15678392,614
1144,47591,3383,16.749,247,32.648,0.906821204,0.013366543,0.057395757,0.006092841,0.00307619,0,0.011659754,0.001587711,14.171,0.468,0.073,0.35,0.235,0.133,0.07,0.192,0.247,0.5,0.24,0.169,0.139720559,0.414171657,0.306387226,0.139720559,670
1145,88539,11831,31.168,0,32.127,0.865005869,0.057910526,0.029085692,0.004294128,0.014959216,0.00010033,0.028543909,0.00010033,12.622,0.436,0.062,0.293,0.235,0.113,0.091,0.155,0.255,0.501,0.222,0.162,0.103792415,0.354291417,0.306387226,0.235528942,713
1146,56271,5166,22.666,169,28.326,0.87096357,0.083056445,0.026680727,0.000994807,0.002695927,0,0.011111995,0.004496528,10.419,0.48,0.053,0.288,0.217,0.117,0.08,0.087,0.254,0.51,0.2,0.195,0.161322645,0.320641283,0.312625251,0.205410822,659
1147,2965,335,28.114,0,25.237,0.95600187,0.00098481,0.016154864,0.018850657,0,0,0.008007799,0,9.184,0.512,0.033,0.306,0.129,0.099,0,0.136,0.349,0.493,0.205,0.227,0.105210421,0.373747495,0.327655311,0.193386774,487
1148,22204,2706,33.405,49,26.044,0.603349882,0.00898651,0.19756281,0.159259816,0.007893285,0.005185297,0.017762399,0,14.56,0.419,0.089,0.306,0.167,0.087,0.07,0.186,0.195,0.475,0.247,0.166,0.161838162,0.295704296,0.382617383,0.15984016,751
1149,16140,2538,43.174,20,33.1,0.494921746,0.016262445,0.454125267,0.011610303,0.009825645,0.000501308,0.011339596,0.00141369,18.244,0.462,0.072,0.205,0.174,0.065,0.11,0.14,0.208,0.493,0.242,0.12,0.152304609,0.261523046,0.332665331,0.253507014,635
1150,200412,32761,35.915,335,32.541,0.634884399,0.305499965,0.032281746,0.001498436,0.014873739,0.000301699,0.009463278,0.001196738,13.318,0.478,0.059,0.33,0.216,0.106,0.119,0.125,0.284,0.512,0.211,0.111,0.130522088,0.304216867,0.281124498,0.284136546,785
1151,22611,2100,22.744,25,26.113,0.724635809,0.211598466,0.036677465,0.009917125,0.003100344,0.00119244,0.011387801,0.00149055,10.518,0.418,0.069,0.358,0.289,0.131,0.1,0.138,0.316,0.447,0.189,0.17,0.235943775,0.390562249,0.282128514,0.091365462,632
1152,7514,822,19.45,6,27.781,0.972531974,0.000799361,0.010481615,0.00069944,0.0004996,0,0.01498801,0,13.615,0.387,0.098,0.359,0.461,0.147,0.11,0.155,0.339,0.499,0.202,0.191,0.232931727,0.486947791,0.176706827,0.103413655,551
1153,46054,3936,21.019,99,24.89,0.960310998,0.00820193,0.015847798,0.001102196,0.003088136,0,0.011151051,0.000297891,6.181,0.529,0.051,0.308,0.14,0.104,0.071,0.148,0.256,0.502,0.227,0.148,0.113886114,0.457542458,0.267732268,0.160839161,734
1154,49509,8179,44.711,353,37.059,0.264069436,0.711116199,0.01312882,0.001194434,0.007136743,0,0.003354369,0,30.938,0.375,0.124,0.403,0.235,0.139,0.141,0.109,0.391,0.536,0.273,0.13,0.232835821,0.299502488,0.27960199,0.188059701,632
1155,64303,8354,32.716,129,25.969,0.851966337,0.02868738,0.087856972,0.004367422,0.005534062,0.000498564,0.02098955,9.97E-05,8.304,0.494,0.044,0.322,0.19,0.115,0.069,0.127,0.244,0.503,0.236,0.173,0.118644068,0.284147557,0.395812562,0.201395813,666
1156,45972,3961,22.531,239,29.53,0.954544552,0.005815915,0.019988487,0.004684492,0.003156077,0,0.011611981,0.000198495,13.599,0.45,0.07,0.304,0.237,0.121,0.06,0.208,0.249,0.504,0.227,0.167,0.130738523,0.403193613,0.311377246,0.154690619,654
1157,37396,4261,25.688,0,32.015,0.870683873,0.050286824,0.059967764,0.00099112,0.00343388,0,0.014636539,0,12.51,0.423,0.075,0.313,0.206,0.118,0.08,0.107,0.332,0.507,0.245,0.168,0.174,0.368,0.287,0.171,575
1158,18681,2012,21.499,27,38.978,0.542386988,0.386998115,0.049276002,0.003519714,0.00241667,0,0.015402511,0,20.448,0.416,0.072,0.366,0.204,0.144,0.1,0.126,0.304,0.477,0.211,0.17,0.177932406,0.390656064,0.318091451,0.11332008,599
1159,21613,1495,15.032,10,29.178,0.904217572,0.005574372,0.039998387,0.028940365,0.006935204,0.00040321,0.012217249,0.001713641,5.953,0.484,0.067,0.265,0,0.108,0.06,0.182,0.252,0.504,0.174,0.265,0.0499002,0.223552894,0.328343313,0.398203593,805
1160,128701,17308,33.106,376,29.256,0.889825436,0.025865337,0.051042394,0.001206983,0.016518703,9.98E-05,0.014453865,0.000987531,7.716,0.537,0.052,0.296,0.146,0.105,0.069,0.189,0.265,0.515,0.208,0.129,0.06012024,0.313627255,0.317635271,0.308617234,727
1161,3436,292,24.909,-1,20.63,0.445749329,0.045342499,0.499859714,0,0,0,0.0072548,0.001793659,15.175,0.543,0.032,0.298,0,0.104,0.09,0,0.283,0.496,0.274,0.144,0.241482966,0.392785571,0.264529058,0.101202405,650
1162,152978,16883,24.556,221,32.295,0.795300677,0.0532955,0.127518917,0.001393867,0.01085225,9.96E-05,0.010941856,0.000597372,7.303,0.45,0.061,0.199,0.174,0.087,0.079,0.173,0.204,0.504,0.173,0.283,0.101202405,0.260521042,0.323647295,0.314629259,971
1163,38954,2578,18.719,16,26.54,0.958470296,0.005441754,0.016565782,0.000400866,0.007766776,0,0.01095366,0.000400866,6.162,0.506,0.055,0.3,0.176,0.09,0.06,0.18,0.227,0.507,0.249,0.154,0.062,0.326,0.326,0.286,737
1164,20772,2554,29.62,3,36.644,0.938362521,0.021013235,0.029537568,0.000504398,0.000302639,0.000605278,0.00967436,0,25.477,0.356,0.097,0.314,0.291,0.127,0.07,0,0.405,0.505,0.221,0.174,0.288423154,0.369261477,0.241516966,0.100798403,479
1165,1131,110,39.847,0,17.687,0.790888753,0,0.158809779,0.037239539,0,0,0.009580754,0.003481175,15.048,0.652,0.045,0.293,0,0.105,0,0,0.247,0.427,0.185,0.247,0.13,0.434,0.28,0.156,448
1166,48352,4950,26.081,9,30.165,0.944682173,0.004339243,0.013468688,0.004980609,0.003106617,0.000100213,0.027217974,0.002104483,6.91,0.571,0.039,0.291,0.19,0.079,0.07,0.196,0.263,0.501,0.237,0.13,0.106639839,0.375251509,0.282696177,0.235412475,870
1167,16494,2217,25.605,23,24.653,0.944834725,0.005547683,0.030853961,0.001105517,0.001809027,0.003788907,0.01206018,0,8.226,0.545,0.042,0.294,0.201,0.085,0.06,0.181,0.266,0.508,0.224,0.192,0.066799601,0.370887338,0.370887338,0.191425723,594
1168,12009,1214,20.95,0,28.023,0.935564113,0.015890073,0.0205964,0,0.019263107,0,0.006905267,0.001781041,15.989,0.408,0.088,0.325,0.296,0.118,0.08,0,0.364,0.506,0.232,0.173,0.175824176,0.433566434,0.268731269,0.121878122,498
1169,28351,2618,24.16,44,23.642,0.95451347,0.014455167,0.022527141,0.000814234,0.002312023,0,0.005377965,0,12.262,0.468,0.067,0.283,0.333,0.104,0.081,0.113,0.288,0.499,0.256,0.139,0.161127895,0.474320242,0.26082578,0.103726083,696
1170,146817,19905,30.771,450,28.905,0.741086073,0.091032892,0.12126122,0.001898589,0.021411318,0.000198805,0.022117076,0.000994026,11.12,0.499,0.07,0.27,0.187,0.092,0.079,0.156,0.259,0.511,0.223,0.168,0.120361083,0.316950853,0.344032096,0.218655968,678
1171,26158,3317,34.911,0,40.195,0.517782701,0.412294834,0.035696305,0.003343067,0.010572953,0.000100695,0.019705971,0.000503474,20.536,0.362,0.094,0.38,0.239,0.102,0.091,0.104,0.316,0.465,0.166,0.144,0.195219124,0.433266932,0.22310757,0.148406375,703
1172,52047,5495,24.683,71,24.435,0.950228759,0.003552962,0.028284753,0.005785969,0.004466014,9.92E-05,0.007582299,0,7.164,0.521,0.057,0.303,0.199,0.093,0.07,0.255,0.241,0.494,0.218,0.189,0.097097097,0.437437437,0.297297297,0.168168168,668
1173,104526,14845,35.633,340,29.537,0.675885078,0.262553889,0.032398428,0.003125283,0.007607199,0.000200983,0.017234276,0.000994865,14.492,0.432,0.069,0.351,0.184,0.131,0.09,0.134,0.33,0.519,0.241,0.151,0.153071501,0.330312185,0.310171198,0.206445116,691
1174,47842,6371,32.947,172,30.602,0.494132131,0.012311603,0.065579142,0.321610834,0.002978614,0.002492107,0.100796283,9.93E-05,15.383,0.383,0.06,0.35,0.264,0.116,0.08,0.127,0.269,0.508,0.236,0.144,0.143143143,0.31031031,0.302302302,0.244244244,580
1175,156287,28339,47.468,1733,36.358,0.407742052,0.527257343,0.031639067,0.001007293,0.017275072,0.000201459,0.014776985,0.000100729,22.456,0.453,0.08,0.305,0.167,0.121,0.139,0.102,0.271,0.532,0.255,0.129,0.166,0.328,0.267,0.239,743
1176,5655,567,30.228,1,23.407,0.690234853,0.021227283,0.262048522,0.001581602,0.004575703,0.002795158,0.017536879,0,10.629,0.544,0.036,0.295,0,0.112,0.07,0,0.283,0.506,0.256,0.177,0.186,0.313,0.334,0.167,618
1177,10483,976,22.295,13,27.759,0.67380311,0.019236354,0.028088481,0.194266145,0.002924006,0.005617696,0.075373261,0.000690947,15.18,0.457,0.061,0.327,0.25,0.127,0.06,0,0.305,0.515,0.234,0.186,0.149,0.42,0.294,0.137,618
1178,10464,1265,27.504,3,23.396,0.948994231,0.000902935,0.036107349,0.008327063,0.003842488,0,0.001725608,0.000100326,7.125,0.575,0.027,0.304,0.13,0.095,0.06,0.168,0.34,0.504,0.234,0.207,0.078842315,0.342315369,0.368263473,0.210578842,598
1179,27888,3470,27.701,142,28.725,0.65443128,0.314260819,0.011627791,0.00139213,0,0,0.017596923,0.000691057,17.274,0.409,0.085,0.361,0.257,0.146,0.13,0.107,0.347,0.52,0.223,0.179,0.221,0.379,0.277,0.123,604
1180,97536,13372,30.99,449,29.669,0.893626846,0.044789753,0.027464089,0.001495669,0.00913462,0,0.021170235,0.002318788,11.908,0.467,0.057,0.303,0.242,0.114,0.09,0.135,0.271,0.515,0.245,0.153,0.120240481,0.378757515,0.29759519,0.203406814,644
1181,1981,227,23.933,0,20.078,0.972786103,0,0.013697527,0.010487012,0,0,0.002526142,0.000503216,9.695,0.482,0.042,0.254,0.088,0.084,0,0.237,0.287,0.476,0.184,0.225,0.058174524,0.380140421,0.263791374,0.297893681,513
1182,25365,4187,41.616,23,37.122,0.91528386,0.020526112,0.023763418,0.003257167,0.022353303,0.002780509,0.011141895,0.000893735,11.115,0.416,0.064,0.307,0.263,0.091,0.089,0.195,0.307,0.522,0.186,0.134,0.113226453,0.341683367,0.244488978,0.300601202,594
1183,12574,1674,31.643,0,27.653,0.925130771,0.003146433,0.032724891,0.017409602,0.00566755,0,0.015920754,0,12.976,0.423,0.1,0.301,0.257,0.109,0.07,0.206,0.269,0.497,0.201,0.205,0.136318408,0.36318408,0.36119403,0.139303483,621
1184,7677,648,22.767,1,25.778,0.957408786,0.021653016,0.008051626,0.001280715,0.001181435,0,0.010424423,0,11.211,0.502,0.058,0.319,0.122,0.113,0.05,0.199,0.33,0.508,0.223,0.221,0.144855145,0.493506494,0.211788212,0.14985015,504
1185,31947,3815,26.023,0,29.02,0.875973381,0.085816448,0.021305125,0.002671832,0.002085816,0,0.012147398,0,13.807,0.431,0.079,0.355,0.282,0.149,0.09,0.102,0.345,0.514,0.213,0.204,0.166003976,0.452286282,0.226640159,0.155069583,601
1186,14467,1373,22.382,3,24.721,0.971176646,0.005698914,0.011059081,0.00120554,0,0,0.010859819,0,11.416,0.471,0.067,0.332,0.279,0.107,0.1,0,0.319,0.503,0.234,0.133,0.161515454,0.476570289,0.253240279,0.108673978,583
1187,29607,3070,29.995,37,22.636,0.585156056,0.026402509,0.111683011,0.215909204,0.002598437,0.000398228,0.055851461,0.002001095,15.852,0.377,0.055,0.355,0.265,0.11,0.08,0.099,0.359,0.483,0.251,0.149,0.153539382,0.412761715,0.276171486,0.157527418,545
1188,7032,753,28.92,16,28.565,0.964061893,0.01453665,0.007034185,0.004114898,0,0,0.010252374,0,15.888,0.489,0.076,0.312,0.299,0.134,0.12,0,0.37,0.51,0.237,0.168,0.209580838,0.407185629,0.271457086,0.111776447,487
1189,52242,9618,41.994,102,49.665,0.919829437,0.010997873,0.03467707,0.003034244,0.009132972,0.000302416,0.020715517,0.001310471,10.527,0.515,0.052,0.273,0.165,0.091,0.06,0.146,0.219,0.494,0.137,0.132,0.110667996,0.201395813,0.302093719,0.385842473,825
1190,27365,2516,20.542,65,31.913,0.968896737,0.007234017,0.009772445,0,0.000601999,0,0.012481438,0.001013364,15.8,0.378,0.093,0.374,0.334,0.119,0.111,0.102,0.38,0.519,0.214,0.183,0.160481444,0.472417252,0.262788365,0.104312939,504
1191,24958,2924,26.898,31,32.86,0.928920332,0.036806411,0.017812809,0.001897342,0.002442323,0,0.011515249,0.000605535,19.869,0.355,0.082,0.329,0.255,0.111,0.079,0.113,0.323,0.482,0.2,0.177,0.254271357,0.338693467,0.287437186,0.11959799,497
1192,6837,768,35.552,0,19.996,0.421420706,0,0.021972245,0.545467171,0.000694382,0.000595185,0.009850311,0,26.561,0.368,0.065,0.352,0.344,0.103,0.07,0.214,0.339,0.49,0.338,0.123,0.15015015,0.323323323,0.38038038,0.146146146,423
1193,33564,3638,27.009,0,28.606,0.874689576,0.05214117,0.030355953,0.002301682,0.000797513,0,0.039714107,0,13.181,0.458,0.053,0.316,0.244,0.111,0.101,0,0.331,0.513,0.226,0.173,0.176294821,0.419322709,0.239043825,0.165338645,605
1194,62038,7593,29.21,0,28.098,0.777243413,0.173913913,0.020776883,0.00159976,0.001889717,0.001899715,0.019857021,0.002819577,16.375,0.43,0.057,0.324,0.235,0.099,0.109,0.18,0.375,0.513,0.272,0.131,0.262262262,0.392392392,0.24024024,0.105105105,535
1195,67725,9159,28.679,216,28.509,0.864227203,0.059985179,0.040377336,0.004466342,0.011946965,0,0.018406137,0.000590839,12.283,0.454,0.062,0.292,0.213,0.113,0.071,0.211,0.304,0.505,0.185,0.204,0.105315948,0.276830491,0.363089268,0.254764293,794
1196,9575,1117,46.11,0,17.865,0.321428212,0.005582097,0.036439527,0.473995474,0.053115414,0.055609756,0.05322605,0.00060347,9.648,0.453,0.059,0.359,0.457,0.076,0.071,0.147,0.271,0.372,0.248,0.047,0.112112112,0.365365365,0.382382382,0.14014014,1087
1197,14087,1064,25.633,-1,21.684,0.201018318,0.035432288,0.746146503,0.003410967,0.008403111,0,0.002993297,0.002595517,13.259,0.4,0.04,0.306,0,0.095,0.111,0,0.282,0.396,0.219,0.123,0.40220662,0.256770311,0.232698094,0.108324975,708
1198,39846,5351,30.656,47,31.53,0.964458302,0.011038479,0.007068236,0.001393595,0.006276193,0.000200517,0.008251288,0.001313389,9.945,0.477,0.062,0.317,0.177,0.114,0.081,0.123,0.265,0.51,0.191,0.171,0.112549801,0.471115538,0.214143426,0.202191235,608
1199,1856031,260841,36.18,7746,35.814,0.404379141,0.26957283,0.268687452,0.001681224,0.034251209,0.000397923,0.016513798,0.004516424,11.266,0.528,0.06,0.243,0.142,0.092,0.091,0.149,0.234,0.515,0.218,0.148,0.117706237,0.27665996,0.29778672,0.307847082,1191
1200,12748,1398,28.079,0,31.174,0.422342242,0.046354394,0.522099996,0.00279973,0.000595687,0,0.00580795,0,12.335,0.436,0.043,0.317,0,0.112,0.111,0,0.296,0.469,0.26,0.145,0.306693307,0.295704296,0.271728272,0.125874126,703
1201,149184,20376,35.483,0,27.799,0.814673545,0.097338963,0.040274071,0.001503804,0.016143489,0.000398359,0.02916982,0.000497948,9.736,0.515,0.065,0.315,0.206,0.114,0.079,0.152,0.272,0.494,0.223,0.15,0.133732535,0.380239521,0.288423154,0.19760479,858
1202,7140,916,28.954,4,23.967,0.946470209,0.010209853,0.023058987,0.005913578,0.004683237,0,0.00836434,0.001299797,3.769,0.517,0.039,0.347,0.175,0.089,0.08,0.151,0.307,0.509,0.212,0.18,0.052,0.348,0.321,0.279,583
1203,2546,262,21.969,0,19.68,0.958350343,0.001603059,0.024703036,0.005516115,0.005097926,0,0.004729521,0,4.668,0.543,0.026,0.273,0.242,0.089,0,0.247,0.282,0.485,0.222,0.191,0.068931069,0.303696304,0.46953047,0.157842158,668
1204,198835,21067,26.152,665,28.251,0.941874641,0.014004897,0.017087989,0.001823659,0.009763126,0.000302264,0.014125802,0.001017622,7.422,0.514,0.055,0.269,0.236,0.097,0.07,0.146,0.26,0.512,0.246,0.127,0.106106106,0.337337337,0.286286286,0.27027027,764
1205,50338,5658,27.825,35,29.524,0.900808296,0.039000762,0.031429259,0.00178507,0.00488387,0,0.02119018,0.000902563,12.432,0.47,0.062,0.321,0.26,0.122,0.08,0,0.338,0.513,0.241,0.139,0.165829146,0.435175879,0.253266332,0.145728643,722
1206,11064,1245,24.796,41,27.831,0.690020807,0.279789533,0.015534971,0,0.003471111,0,0.011183579,0,6.569,0.486,0.077,0.316,0,0.139,0.119,0.186,0.312,0.531,0.155,0.336,0.100200401,0.329659319,0.289579158,0.280561122,870
1207,43429,5679,35.242,0,28.568,0.945740608,0.009093084,0.025584271,0.001974156,0.001106724,0.000498524,0.016002632,0,12.292,0.446,0.064,0.381,0.177,0.15,0.07,0.109,0.339,0.513,0.254,0.144,0.15920398,0.432835821,0.255721393,0.152238806,670
1208,90877,10936,25.307,177,28.915,0.773814607,0.12360856,0.06199295,0.006802046,0.010635023,0,0.021647386,0.001499429,10.585,0.407,0.062,0.288,0.155,0.113,0.08,0.137,0.282,0.518,0.211,0.234,0.107355865,0.258449304,0.309145129,0.325049702,771
1209,207924,34989,48.385,0,35.543,0.480742026,0.022634013,0.311548764,0.004615091,0.136747163,0.004514763,0.037301977,0.001896201,10.289,0.492,0.076,0.23,0.081,0.07,0.05,0.192,0.149,0.513,0.22,0.105,0.144710579,0.195608782,0.266467066,0.393213573,1102
1210,42695,4139,23.037,58,28.825,0.965504532,0.005418866,0.016635123,0.001793007,0.002779161,0,0.007570475,0.000298835,8.933,0.516,0.059,0.325,0.31,0.131,0.071,0.195,0.279,0.496,0.203,0.191,0.109343936,0.469184891,0.250497018,0.170974155,714
1211,8680,1056,26.807,7,26.538,0.958885689,0.008389447,0.019468334,0.000301057,0.000301057,0.000501761,0.012152656,0,13.27,0.463,0.065,0.314,0.307,0.121,0.069,0.197,0.367,0.499,0.244,0.21,0.163836164,0.487512488,0.225774226,0.122877123,588
1212,15429,1142,17.054,30,30.86,0.951302016,0.004663638,0.01838434,0.013110226,0.002421889,0,0.010117892,0,14.289,0.414,0.112,0.344,0.315,0.106,0.089,0.125,0.241,0.491,0.189,0.215,0.148406375,0.427290837,0.306772908,0.11752988,587
1213,137063,19936,40.316,0,32.722,0.54769453,0.01381476,0.138679321,0.25896906,0.016011878,0.001093543,0.022432682,0.001304226,15.39,0.524,0.072,0.233,0.151,0.074,0.08,0.152,0.168,0.503,0.225,0.097,0.115768463,0.214570858,0.337325349,0.332335329,1003
1214,8295,694,19.553,1,24.698,0.969172639,0.005627693,0.012594836,0.00160934,0.001009586,0,0.008676443,0.001309463,5.932,0.496,0.061,0.285,0.192,0.125,0.06,0,0.309,0.5,0.222,0.176,0.113113113,0.438438438,0.261261261,0.187187187,753
1215,7898,1074,30.162,1,22.237,0.914503709,0.017993928,0.054403989,0.003216792,0.000904723,0.000502624,0.008474236,0,3.561,0.56,0.029,0.296,0.15,0.091,0.07,0,0.223,0.502,0.232,0.151,0.068793619,0.289132602,0.35892323,0.283150548,463
1216,2262,186,17.428,-1,26.589,0.995140797,0,0,0.003554786,0,0,0.001304417,0,8.696,0.628,0.039,0.279,0,0.125,0,0,0.257,0.498,0.135,0.279,0.162324649,0.387775551,0.23246493,0.21743487,473
1217,83745,10147,31.589,0,29.54,0.799972119,0.115965985,0.05181925,0.003574771,0.00744827,0,0.018122797,0.003096808,11.427,0.485,0.059,0.35,0.257,0.117,0.091,0.128,0.343,0.518,0.241,0.14,0.124124124,0.368368368,0.314314314,0.193193193,723
1218,888825,128169,35.148,4822,30.374,0.636747677,0.126442433,0.16631881,0.001113809,0.047823557,0.00030103,0.018623693,0.002628991,8.91,0.529,0.069,0.248,0.15,0.084,0.09,0.177,0.232,0.518,0.223,0.15,0.111665005,0.27218345,0.25224327,0.363908275,992
1219,5799,593,23.375,3,24.814,0.927896005,0.001204388,0.043228555,0.000995362,0.003951586,0,0.022724106,0,4.731,0.545,0.044,0.333,0.139,0.113,0.05,0.183,0.248,0.503,0.209,0.229,0.112774451,0.359281437,0.353293413,0.174650699,619
